iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
1827;Kung Fu Panda;2000;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;Jack Black,Angelina Jolie;
1828;You Don't Mess with the Zohan;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Adam Sandler;
1829;Incredible Hulk;2000;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Edward Norton;Stan Lee
1830;WALL·E;2000;True;False;True;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1831;Wanted;2000;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Angelina Jolie,Morgan Freeman;
1832;Hancock;2000;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Will Smith,Charlize Theron;
1833;Get Smart;2000;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Steve Carell;
1834;Mamma Mia!;2000;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;Meryl Streep,Pierce Brosnan;
1835;Watchmen;2000;False;False;False;False;False;False;True;True;True;False;False;True;True;False;False;False;True;False;False;False;;;
1836;Step Brothers;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Will Ferrell;
1837;Vicky Cristina Barcelona;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Woody Allen;Scarlett Johansson;Woody Allen
1838;Pineapple Express;2000;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1839;Tropic Thunder;2000;True;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;;Ben Stiller,Jack Black,Robert Downey Jr.;
1840;Let the Right One In;2000;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
1841;Burn After Reading;2000;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;Ethan Coen,Joel Coen;Brad Pitt,George Clooney;Joel Coen,Ethan Coen
1842;Body of Lies;2000;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;Ridley Scott;Leonardo DiCaprio,Russell Crowe;
1843;Zack and Miri Make a Porno;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1844;RocknRolla;2000;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1845;Madagascar: Escape 2 Africa;2000;True;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;Ben Stiller;
1846;Slumdog Millionaire;2000;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1847;Quantum of Solace;2000;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Daniel Craig;
1848;Role Models;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1849;Bolt;2000;True;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;John Travolta;
1850;Milk;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1851;Twilight;2000;False;True;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1852;Gran Torino;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;Clint Eastwood;Clint Eastwood;
1853;Seven Pounds;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Will Smith,Woody Harrelson;
1854;Wrestler;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1855;Curious Case of Benjamin Button;2000;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;Brad Pitt,Cate Blanchett;
1856;Yes Man;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jim Carrey;
1857;Valkyrie;2000;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;;Tom Cruise;
1858;Bedtime Stories;2000;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Adam Sandler;
1859;Marley & Me;2000;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1860;Ponyo;2000;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Cate Blanchett,Matt Damon,Liam Neeson;
1861;Coraline;2000;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1862;He's Just Not That Into You;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1863;Dr. Horrible's Sing-Along Blog;2000;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;;;
1864;I Love You, Man;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1865;Girl with the Dragon Tattoo;2000;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;;Daniel Craig;Steven Zaillian
1866;Adventureland;2000;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1867;Inglourious Basterds;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;Quentin Tarantino;Brad Pitt;Quentin Tarantino
1868;Moon;2000;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;;Kevin Spacey;
1869;X-Men Origins: Wolverine;2000;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;Hugh Jackman;
1870;Star Trek;2000;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;Gene Roddenberry
1871;Angels & Demons;2000;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;Ron Howard;Tom Hanks;David Koepp
1872;Terminator Salvation;2000;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;Christian Bale;
1873;Up;2000;True;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1874;Hangover;2000;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1875;Proposal;2000;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1876;Hurt Locker;2000;False;False;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;;;
1877;Transformers: Revenge of the Fallen;2000;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
1878;Ice Age: Dawn of the Dinosaurs;2000;True;False;True;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1879;(500) Days of Summer;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1880;Harry Potter and the Half-Blood Prince;2000;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;;;
1881;Imaginarium of Doctor Parnassus;2000;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1882;Ugly Truth;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1883;District 9;2000;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;;;
1884;Julie & Julia;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1885;9;2000;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1886;Cloudy with a Chance of Meatballs;2000;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1887;Serious Man;2000;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1888;Surrogates;2000;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;Bruce Willis;
1889;Zombieland;2000;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;Woody Harrelson;
1890;Where the Wild Things Are;2000;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;;Forest Whitaker;
1891;Up in the Air;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;George Clooney;
1892;Fantastic Mr. Fox;2000;True;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;George Clooney,Meryl Streep,Bill Murray;
1893;2012;2000;False;False;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;;John Cusack;
1894;Blind Side;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1895;Princess and the Frog;2000;False;True;True;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1896;Avatar;2000;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;Sigourney Weaver;
1897;Sherlock Holmes;2000;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;;Robert Downey Jr.,Jude Law;
1898;Book of Eli;2010;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;Denzel Washington;
1899;Shutter Island;2010;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;Martin Scorsese;Leonardo DiCaprio;
1900;Alice in Wonderland;2010;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;Tim Burton;Johnny Depp;
1901;Hot Tub Time Machine;2010;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;John Cusack;
1902;How to Train Your Dragon;2010;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1903;Clash of the Titans;2010;True;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;Liam Neeson,Ralph Fiennes;
1904;Kick-Ass;2010;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Nicolas Cage;
1905;Date Night;2010;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Steve Carell;
1906;Exit Through the Gift Shop;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
1907;Iron Man 2;2010;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;;Robert Downey Jr.,Gwyneth Paltrow;Stan Lee
1908;Prince of Persia: The Sands of Time;2010;True;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;;
1909;A-Team;2010;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Liam Neeson;
1910;Toy Story 3;2010;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;Tom Hanks;
1911;Despicable Me;2010;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Steve Carell;
1912;Inception;2010;False;False;False;False;False;False;True;True;True;True;False;True;True;False;False;False;True;False;False;False;;Leonardo DiCaprio;
1913;Salt;2010;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Angelina Jolie;
1914;Other Guys;2010;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Will Ferrell;
1915;Expendables;2010;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Sylvester Stallone;Sylvester Stallone
1916;Scott Pilgrim vs. the World;2010;False;True;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;;;
1917;Machete;2010;True;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;Robert De Niro;
1918;Social Network;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1919;Town;2010;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;Ben Affleck;
1920;Easy A;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1921;Inside Job;2010;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;Matt Damon;
1922;Red;2010;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Bruce Willis,Morgan Freeman;
1923;127 Hours;2010;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1924;Megamind;2010;False;False;True;True;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;Will Ferrell,Brad Pitt;
1925;Black Swan;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;Natalie Portman;
1926;Harry Potter and the Deathly Hallows: Part 1;2010;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;;
1927;King's Speech;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1928;Tangled;2010;False;True;True;True;True;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;;;
1929;Fighter;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1930;True Grit;2010;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;Ethan Coen,Joel Coen;Matt Damon;Joel Coen,Ethan Coen
1931;Tron: Legacy;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
1932;Tucker & Dale vs Evil;2010;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
1933;Green Hornet;2010;False;True;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;False;False;False;;;
1934;Limitless;2010;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1935;No Strings Attached;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ivan Reitman;Natalie Portman;
1936;Paul;2010;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1937;Rango;2010;True;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;;Johnny Depp;
1938;Adjustment Bureau;2010;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;Matt Damon;
1939;Source Code;2010;False;False;False;False;False;False;True;True;True;False;False;True;True;False;False;False;False;False;False;False;;;
1940;Sucker Punch;2010;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;;;
1941;Hanna;2010;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;;Cate Blanchett;
1942;Thor;2010;True;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;;Anthony Hopkins,Natalie Portman;
1943;Bridesmaids;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1944;Pirates of the Caribbean: On Stranger Tides;2010;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;Johnny Depp;Ted Elliott
1945;Midnight in Paris;2010;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Woody Allen;Owen Wilson;Woody Allen
1946;Hangover Part II;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1947;Kung Fu Panda 2;2010;True;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;Jack Black,Angelina Jolie;
1948;X-Men: First Class;2010;True;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;;;
1949;Super 8;2010;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;;;
1950;Transformers: Dark of the Moon;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;;;
1951;Horrible Bosses;2010;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1952;Harry Potter and the Deathly Hallows: Part 2;2010;True;True;False;False;False;False;True;False;True;False;False;True;False;False;False;False;True;False;False;False;;;
1953;Drive;2010;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;True;False;;;
1954;Captain America: The First Avenger;2010;True;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;;Samuel L. Jackson;
1955;Crazy, Stupid, Love.;2010;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Steve Carell,Julianne Moore;
1956;Friends with Benefits;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1957;Rise of the Planet of the Apes;2010;False;False;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;;;
1958;Help;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1959;Contagion;2010;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;Steven Soderbergh;Matt Damon,Jude Law;
1960;Moneyball;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Brad Pitt;Steven Zaillian
1961;Avengers;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;Stan Lee
1962;Warrior;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1963;50/50;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1964;The Artist;2010;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Goodman;
1965;In Time;2010;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1966;Adventures of Tintin;2010;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;Steven Spielberg;Daniel Craig;
1967;Hugo;2010;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;Martin Scorsese;;
1968;Descendants;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1969;The Hunger Games;2010;True;False;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;;;
1970;Dark Knight Rises;2010;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;;Christian Bale;David S. Goyer
1971;Bourne Legacy;2010;True;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;False;;Edward Norton;
1972;Sherlock Holmes: A Game of Shadows;2010;True;False;False;False;True;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;;Robert Downey Jr.,Jude Law;
1973;Mission: Impossible - Ghost Protocol;2010;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;;Tom Cruise;
1974;Girl with the Dragon Tattoo;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;Daniel Craig;Steven Zaillian
1975;Intouchables;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1976;This Means War;2010;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1977;John Carter;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
1978;21 Jump Street;2010;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1979;Cabin in the Woods;2010;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;;;
1980;Dictator;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1981;Men in Black III;2010;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
1982;Prometheus;2010;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False;False;Ridley Scott;;
1983;Moonrise Kingdom;2010;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Bruce Willis;
1984;Brave;2010;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1985;Ted;2010;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1986;Amazing Spider-Man;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
1987;Skyfall;2010;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;;Daniel Craig;
1988;Pitch Perfect;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1989;Looper;2010;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;;Bruce Willis;
1990;Dredd;2010;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
1991;Perks of Being a Wallflower;2010;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1992;Hotel Transylvania;2010;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Adam Sandler;
1993;Argo;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;Ben Affleck,John Goodman;
1994;Seven Psychopaths;2010;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Woody Harrelson;
1995;Cloud Atlas;2010;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;;Tom Hanks,Hugh Grant;
1996;Wreck-It Ralph;2010;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1997;Silver Linings Playbook;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Robert De Niro;
1998;Life of Pi;2010;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1999;Rise of the Guardians;2010;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;Hugh Jackman;
2000;Hobbit: An Unexpected Journey;2010;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;Peter Jackson;Ian McKellen;Fran Walsh,Philippa Boyens
2001;Zero Dark Thirty;2010;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2002;Warm Bodies;2010;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2003;Jack Reacher;2010;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;Tom Cruise;
2004;Django Unchained;2010;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;Quentin Tarantino;Leonardo DiCaprio;Quentin Tarantino
2005;Oblivion;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;Tom Cruise,Morgan Freeman;
2006;This Is the End;2010;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2007;Iron Man 3;2010;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;;;
2008;Great Gatsby;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Leonardo DiCaprio;
2009;Star Trek Into Darkness;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
2010;Now You See Me;2010;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;;;
2011;Man of Steel;2010;True;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;David S. Goyer
2012;Monsters University;2010;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Goodman;
2013;Pacific Rim;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
2014;World War Z;2010;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;;Brad Pitt;
2015;Elysium;2010;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False;False;;Matt Damon;
2016;Despicable Me 2;2010;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;Steve Carell;
2017;World's End;2010;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Johnny Depp;Ted Elliott
2018;Wolverine;2010;True;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2019;We're the Millers;2010;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2020;Kick-Ass 2;2010;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2021;About Time;2010;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2022;Gravity;2010;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;Sandra Bullock,George Clooney,Ed Harris;
2023;Prisoners;2010;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;;Hugh Jackman;
2024;Rush;2010;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;Ron Howard;;
2025;Captain Phillips;2010;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;Tom Hanks;
2026;12 Years a Slave;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2027;Ender's Game;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;Harrison Ford;
2028;Thor: The Dark World;2010;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;Natalie Portman;
2029;Dallas Buyers Club;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Matthew McConaughey;
2030;The Hunger Games: Catching Fire;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
2031;Hobbit: The Desolation of Smaug;2010;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;Peter Jackson;Ian McKellen;Fran Walsh,Philippa Boyens
2032;Frozen;2010;True;True;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2033;Wolf of Wall Street;2010;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;Martin Scorsese;Leonardo DiCaprio;
2034;American Hustle;2010;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;Christian Bale;
2035;Secret Life of Walter Mitty;2010;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Ben Stiller;
2036;Her;2010;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;;Scarlett Johansson;
2037;Anchorman 2: The Legend Continues;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Will Ferrell;
2038;Snowpiercer;2010;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2039;Divergent;2010;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;;;
2040;The Lego Movie;2010;True;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Will Ferrell;
2041;Grand Budapest Hotel;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Ralph Fiennes;
2042;Interstellar;2010;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;;Matthew McConaughey;
2043;Captain America: The Winter Soldier;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;Samuel L. Jackson,Scarlett Johansson;
